"id";"Typ";"Nazwa";"Numer umowy/decyzji";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"33-299";"Projekt";"RPD sektora transportu na rok 2011 (MI)";"POIS.15.03.00-00-301/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.03.00";"";"383,200.00";"383,200.00";"383,200.00";"325,720.00";"Ministerswto Infrastruktury";"7010095164";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/03/29";"2011/04/06"
"33-300";"Projekt";"RPD sektora energetyka na rok 2010 (NFOŚiGW)";"POIS.15.03.00-00-402/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.03.00";"";"70,589.00";"70,589.00";"60,000.65";"60,000.65";"Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej";"5220018559";"02-672";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"fundusz - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/17";"2011/01/19"
"33-301";"Projekt";"RPD sektora transport na rok 2010 (PKP PLK S.A.)";"POIS.15.04.00-00-304/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.04.00";"";"32,425,895.00";"32,425,895.00";"32,425,895.00";"27,562,010.75";"PKP  Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"spółka przewidziana przepisami innych ustaw niż Kodeks handlowy i Kodeks cywilny lub formy prawne, do których stosuje się przepisy o spółkach - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/20";"2011/01/27"
"33-302";"Projekt";"RPD sektora transportu na rok 2011 (PKP PLK S.A.)";"POIS.15.04.00-00-304/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.04.00";"";"45,448,480.00";"45,448,480.00";"45,448,480.00";"38,631,208.00";"PKP  Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"spółka przewidziana przepisami innych ustaw niż Kodeks handlowy i Kodeks cywilny lub formy prawne, do których stosuje się przepisy o spółkach - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/20";"2011/04/20"
"33-303";"Projekt";"RPD sektora transportu na rok 2011 (GDDKiA)";"POIS.15.04.00-00-305/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.04.00";"";"87,224,000.00";"87,224,000.00";"87,224,000.00";"74,140,400.00";"Generalna Dyrekcja Dróg Krajowych i Autostrad";"5262605735";"00-848";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/04/20";"2011/04/21"
"33-304";"Projekt";"Finansowanie kosztów zatrudnienia pracowników Instytucji Pośredniczącej w Certyfikacji w województwie wielkopolskim w 2011 r.";"POPT.01.01.00-00-203/10-00";"Program Operacyjny Pomoc techniczna";"POPT.01.00.00";"POPT.01.01.00";"";"1,865,000.00";"1,865,000.00";"1,585,250.00";"1,585,250.00";"Wielkopolski Urząd Wojewódzki, Wydział Instytucji Pośredniczącej w Certyfikacji, Instytucja Pośrednicząca w Certyfikacji";"7781012911";"61-713";"Poznań";"Wielkopolskie";"Powiat m. Poznań";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/01/05";"2011/01/17"
"33-305";"Projekt";"Finansowanie kosztów zatrudnienia pracowników Generalnej Dyrekcji Ochrony Środowiska oraz Regionalnych Dyrekcji Ochrony Środowiska w 2011 roku";"POPT.01.01.00-00-217/11-00";"Program Operacyjny Pomoc techniczna";"POPT.01.00.00";"POPT.01.01.00";"";"21,000,000.00";"7,822,000.00";"6,648,700.00";"6,648,700.00";"Generalna Dyrekcja Ochrony Środowiska, Biuro Dyrektora Generalnego, organ administracji rządowej zajmujący się zagadnieniami obszarów Natura 2000 oraz ocen oddziaływania na środowisko";"7010151052";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/02/15";"2011/02/18"
"33-306";"Projekt";"Finansowanie kosztów zatrudnienia pracowników urzędów kontroli skarbowej zajmujących się audytem i kontrolą funduszy strukturalnych w 2011 roku";"POPT.01.01.00-00-226/11-00";"Program Operacyjny Pomoc techniczna";"POPT.01.00.00";"POPT.01.01.00";"";"23,074,000.00";"23,074,000.00";"19,612,900.00";"19,612,900.00";"Ministerstwo Finansów, Departament Ochrony Interesów Finansowych Unii Europejskiej, Instytucja Audytowa";"5260250274";"00-916";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/03/24";"2011/03/28"
"33-307";"Projekt";"Podnoszenie kwalifikacji pracowników Instytucji Certyfikującej oraz Instytucji Pośredniczących w Certyfikacji zaangażowanych w proces certyfikacji wydatków do Komisji Europejskiej w 2011 roku";"POPT.01.02.00-00-216/11-00";"Program Operacyjny Pomoc techniczna";"POPT.01.00.00";"POPT.01.02.00";"";"2,735,200.00";"2,735,200.00";"2,324,920.00";"2,324,920.00";"Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikującej, Instytucja Certyfikująca";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POPT.01.02.00-00-216/11-01";"Nie";"2011/02/03";"2011/02/09"
"33-308";"Projekt";"Zakup infrastruktury informatycznej dla pracowników Instytucji Pośredniczących w Certyfikacji zaangażowanych w proces certyfikacji wydatków do Komisji Europejskiej w 2011 roku";"POPT.02.02.00-00-211/11-00";"Program Operacyjny Pomoc techniczna";"POPT.02.00.00";"POPT.02.02.00";"";"522,300.00";"522,300.00";"443,955.00";"443,955.00";"Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikującej, Instytucja Certyfikująca";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POPT.02.02.00-00-211/11-01";"Nie";"2011/01/20";"2011/01/28"
"33-309";"Projekt";"Wsparcie funkcjonowania Instytucji Certyfikującej oraz Instytucji Pośredniczących w Certyfikacji w 2011 r.";"POPT.03.01.00-00-212/11-00";"Program Operacyjny Pomoc techniczna";"POPT.03.00.00";"POPT.03.01.00";"";"2,247,500.00";"2,247,500.00";"1,910,375.00";"1,910,375.00";"Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikującej, Instytucja Certyfikująca";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/01/20";"2011/01/28"
"33-310";"Projekt";"Wsparcie funkcjonowanie sieci organów środowiskowych i instytucji zarządzających funduszami unijnymi ""Partnerstwo: Środowisko dla Rozwoju"" oraz Generalnej Dyrekcji Ochrony Środowiska jako koordynatora działań sieci";"POPT.03.01.00-00-222/11-01";"Program Operacyjny Pomoc techniczna";"POPT.03.00.00";"POPT.03.01.00";"";"1,313,300.00";"1,313,300.00";"1,116,305.00";"1,116,305.00";"Generalna Dyrekcja Ochrony Środowiska, Departament Informacji o Środowisku, organ administracji rządowej zajmujący się zagadnieniami obszarów Natura 2000 oraz ocen oddziaływania na środowisko";"7010151052";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/04/20";"2011/05/02"
"33-311";"Projekt";"Wsparcie systemu zarządzania i monitorowania indywidulanych projektów kluczowych";"POPT.03.02.00-00-071/08-03";"Program Operacyjny Pomoc techniczna";"POPT.03.00.00";"POPT.03.02.00";"";"11,707,554.04";"11,689,876.24";"9,936,394.80";"9,936,394.80";"Ministerstwo Rozwoju Regionalnego, Departament Przygotowania Projektów Indywidualnych, Instytucja Strategiczna";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POPT.03.02.00-00-071/08-09";"Nie";"2011/01/11";"2011/01/14"
"33-312";"Projekt";"Kampania promocyjna i edukacyjna Funduszy Europejskich w Polsce";"POPT.04.01.00-00-029/08-03";"Program Operacyjny Pomoc techniczna";"POPT.04.00.00";"POPT.04.01.00";"";"44,920,597.05";"44,916,116.52";"38,178,699.04";"38,178,699.04";"Ministerstwo Rozwoju Regionalnego, Departament Informacji, Promocji i Szkoleń, jednostka odpowiedzialna za promocję i informację NSRO/PWW";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POPT.04.01.00-00-029/08-12";"Nie";"2011/01/13";"2011/01/19"
"33-313";"Projekt";"Wsparcie Instytucji Koordynującej RPO w zakresie działań informacyjnych w 2011 r.";"POPT.04.01.00-00-218/11-00";"Program Operacyjny Pomoc techniczna";"POPT.04.00.00";"POPT.04.01.00";"";"58,097.00";"58,097.00";"49,382.45";"49,382.45";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji i Wdrażania Programów Regionalnych, Jednostka odpowiedzialna za promocję i informację NSRO";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/04/14";"2011/04/20"
"33-314";"Projekt";"Wymiana doświadczeń pracowników Instytucji Certyfikującej oraz Instytucji Pośredniczących w Certyfikacji z innymi instytucjami zaangażowanymi w realizację NSRO w 2011 r.";"POPT.04.02.00-00-213/11-00";"Program Operacyjny Pomoc techniczna";"POPT.04.00.00";"POPT.04.02.00";"";"192,000.00";"192,000.00";"163,200.00";"163,200.00";"Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikującej, Instytucja Certyfikująca";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POPT.04.02.00-00-213/11-01";"Nie";"2011/01/20";"2011/01/28"
"33-315";"Projekt";"Wymiana doświadczeń w ramach RPO w 2011 r.";"POPT.04.02.00-00-219/11-00";"Program Operacyjny Pomoc techniczna";"POPT.04.00.00";"POPT.04.02.00";"";"350,000.00";"350,000.00";"297,500.00";"297,500.00";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji i Wdrażania Programów Regionalnych, Jednostka odpowiedzialna za promocję i informację NSRO";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POPT.04.02.00-00-219/11-01";"Nie";"2011/02/11";"2011/02/18"
"33-316";"Projekt";"Roczny Plan Działania Pomocy Technicznej PO RPW 2007-2013 na rok 2011 dla Instytucji Pośredniczącej PO RPW";"POPW.06.01.00-00-002/11-00";"Program Operacyjny Rozwój Polski Wschodniej";"POPW.06.00.00";"POPW.06.01.00";"";"10,746,912.10";"10,746,912.10";"10,746,912.10";"9,134,875.28";"Polska Agencja Rozwoju Przedsiębiorczości";"5262501444";"00-834";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/05/19";"2011/05/31"
"33-317";"Projekt";"Przebudowa drogi woj. nr 130 w m. Baczyna";"RPLB.01.01.00-08-006/10-02";"Regionalny Program Operacyjny Województwa Lubuskiego";"RPLB.01.00.00";"RPLB.01.01.00";"";"3,516,554.40";"3,512,587.25";"2,985,699.16";"2,985,699.16";"Województwo Lubuskie";"9730590332";"65-057";"Zielona Góra";"Lubuskie";"Powiat m. Zielona Góra";"23 Drogi regionalne/lokalne";"wspólnota samorządowa - województwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/04/05";"2011/04/12"
"33-318";"Projekt";"Zintegrowany System Komunikacji Publicznej miasta Gorzów Wlkp. – II etap";"RPLB.01.01.00-08-046/09-01";"Regionalny Program Operacyjny Województwa Lubuskiego";"RPLB.01.00.00";"RPLB.01.01.00";"";"14,687,322.57";"11,923,059.00";"5,961,529.50";"5,961,529.50";"Miasto Gorzów Wielkopolski";"5990019632";"66-400";"Gorzów Wielkopolski";"Lubuskie";"Powiat gorzowski / Powiat m. Gorzów Wielkopolski";"25 Transport miejski";"wspólnota samorządowa - gmina";"01 Obszar miejski";"";"";"2011/05/10";"2011/05/10"
"33-319";"Projekt";"Roczny Plan Realizacji Działań ";"RPLD.07.01.00-00-001/10-06";"Regionalny Program Operacyjny Województwa Łódzkiego";"RPLD.07.00.00";"RPLD.07.01.00";"";"24,114,118.00";"24,114,118.00";"20,497,000.00";"20,497,000.00";"Urząd Marszałkowski w Łodzi";"7251708148";"90-051";"Łódź";"Łódzkie";"Powiat m. Łódź";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/04/05";"2011/05/30"
"33-320";"Projekt";"Wzrost konkurencyjności firmy poprzez wprowadzenie innowacyjnych usług zarządzania nośnikami informacji.";"RPLU.01.02.00-06-179/10-00";"Regionalny Program Operacyjny Województwa Lubelskiego";"RPLU.01.00.00";"RPLU.01.02.00";"";"297,327.92";"236,730.01";"165,711.01";"140,854.36";"EMIKS Jacek Sałasiński";"9461178976";"20-234";"Lublin";"Lubelskie";"Powiat m. Lublin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/04/18";"2011/04/18"
"33-321";"Projekt";"Modernizacja bazy laboratoryjnej na potrzeby Pracowni Preparatyki i Jakości Katalizatorów oraz Nawozowego Laboratorium Badawczego";"RPLU.02.02.00-06-002/10-00";"Regionalny Program Operacyjny Województwa Lubelskiego";"RPLU.02.00.00";"RPLU.02.02.00";"";"1,550,715.44";"1,260,744.26";"630,372.13";"535,816.31";"Instytut Nawozów Sztucznych";"7160002098";"24-110";"Puławy";"Lubelskie";"Powiat puławski";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"01 Obszar miejski";"";"";"2011/03/28";"2011/03/31"
"33-322";"Projekt";"Modernizacja częsci infrastruktury technicznej linii kolejowej nr 7 Warszawa Wschodnia - Dorohusk w obrębie przystanku osobowego Lublin Północny oraz stacji Świdnik dla sprawnego skomunikowania aglomeracji ";"RPLU.05.04.00-06-002/10-00";"Regionalny Program Operacyjny Województwa Lubelskiego";"RPLU.05.00.00";"RPLU.05.04.00";"";"22,185,700.00";"18,185,000.00";"14,947,160.75";"14,947,160.75";"PKP  Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"16 Kolej";"spółka akcyjna - duże przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/01/05";"2011/01/19"
"33-323";"Projekt";"Obwodnica Podegrodzia";"RPMP.04.01.01-12-163/10-03";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"53,365,757.70";"52,437,877.71";"44,572,196.05";"44,572,196.05";"Województwo Małopolskie";"6762178337";"31-156";" Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPMP.04.01.01-12-163/10-05";"Nie";"2011/02/22";"2011/02/25"
"33-324";"Projekt";"Modernizacja drogi woj. 956, 955, 967 Biertowice - Łapczyca ETAP I: Modernizacja drogi wojewódzkiej nr 967 na odcinku Myślenice - Łapczyca";"RPMP.04.01.01-12-164/10-02";"Regionalny Program Operacyjny Województwa Małopolskiego";"RPMP.04.00.00";"RPMP.04.01.00";"RPMP.04.01.01";"41,407,032.13";"41,407,032.13";"35,195,977.31";"35,195,977.31";"Województwo Małopolskie";"6762178337";"31-156";"Kraków";"Małopolskie";"Powiat m. Kraków";"23 Drogi regionalne/lokalne";"wspólnota samorządowa";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/03/31";"2011/04/07"
"33-325";"Projekt";"Poznajemy siebie, promujemy siebie- nowoczesna kampania promocyjna obszaru LGD Puszcza Knyszyńska";"RPPD.03.01.00-20-009/10-03";"Regionalny Program Operacyjny Województwa Podlaskiego";"RPPD.03.00.00";"RPPD.03.01.00";"";"1,448,331.06";"1,411,641.06";"1,270,476.94";"1,270,476.94";"Lokalna Grupa Działania - Puszcza Knyszyńska";"9661975973";"16-030";"Supraśl";"Podlaskie";"Powiat białostocki / Powiat sokólski";"55 Promowanie walorów przyrodniczych";"stowarzyszenie";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2011/05/19";"2011/05/19"
"33-326";"Projekt";"Poprawa bezpieczeństwa mieszkańców poprzez modernizację bazy i doposażenie jednostek ochotniczych straży pożarnych";"RPPK.04.04.00-18-061/09-02";"Regionalny Program Operacyjny Województwa Podkarpackiego";"RPPK.04.00.00";"RPPK.04.04.00";"";"1,085,056.94";"1,055,516.94";"897,189.39";"897,189.39";"Gmina Krosno ";"6840013798";"38-400";"Krosno";"Podkarpackie";"Powiat krośnieński / Powiat m. Krosno";"54 Inne działania na rzecz ochrony środowiska i zapobiegania zagrożeniom";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPPK.04.04.00-18-061/09-03";"Tak";"2011/03/02";"2011/03/03"
"33-327";"Projekt";"Utworzenie i dokapitalizowanie Funduszu Pożyczkowego Województwa Świętokrzyskiego Sp. z o.o.		
";"RPSW.01.03.00-26-003/10-03";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.01.00.00";"RPSW.01.03.00";"";"60,000,000.00";"60,000,000.00";"51,000,000.00";"51,000,000.00";"FUNDUSZ POŻYCZKOWY WOJEWÓDZTWA ŚWIĘTOKRZYSKIEGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"6572866241";"25-311";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/05/19";"2011/05/20"
"33-328";"Projekt";"Pożyczki dla świętokrzyskich MMŚP		
";"RPSW.01.03.00-26-007/10-01";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.01.00.00";"RPSW.01.03.00";"";"1,428,571.43";"1,428,571.43";"1,128,571.43";"1,128,571.43";"""AGENCJA ROZWOJU REGIONALNEGO W STARACHOWICACH""";"6640012038";"27-200";"Starachowice";"Świętokrzyskie";"Powiat starachowicki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"00 Nie dotyczy";"RPSW.01.03.00-26-007/10-01";"Nie";"2011/01/21";"2011/01/26"
"33-329";"Projekt";"MAJONEZ KETRZYNSKI - ORYGINALNY MAZURSKI SMAK";"RPWM.01.03.00-28-005/10-02";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"276,284.03";"203,287.01";"101,643.50";"86,396.98";"""Majonezy"" Spółdzielnia Pracy Produkcyjno-Handlowa";"7420000950";"11-400";"Ketrzyn";"Warmińsko-mazurskie";"Powiat kętrzyński";"08 Inne inwestycje w przedsiębiorstwa";"spółdzielnia - średnie przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/04";"2011/04/11"
"33-330";"Projekt";"Promocja idei Cittaslow na Warmii Mazurach i Powiślu";"RPWM.01.03.00-28-006/09-04";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"1,711,736.41";"1,707,036.41";"1,450,980.93";"1,450,980.93";"Województwo Warmińsko-Mazurskie";"7392965551";"10-562";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"wspólnota samorządowa - województwo";"01 Obszar miejski";"";"";"2011/05/09";"2011/05/10"
"33-331";"Projekt";"Produkt regionalny Województwa Warmińsko-Mazurskiego - cykl konkursów";"RPWM.01.03.00-28-007/09-04";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"1,614,562.70";"1,594,363.23";"1,355,208.74";"1,355,208.74";"Województwo Warmińsko-Mazurskie";"7392965551";"10-562";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"wspólnota samorządowa - województwo";"01 Obszar miejski";"";"";"2011/05/09";"2011/05/10"
"33-332";"Projekt";"Cittaslow - sieć miast Warmii, Mazur i Powiśla stawiających na dobrą jakość życia";"RPWM.01.03.00-28-009/09-04";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"1,679,111.74";"1,678,225.30";"1,426,491.49";"1,426,491.49";"Województwo Warmińsko-Mazurskie ";"7392965551";"10-562";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"wspólnota samorządowa - województwo";"01 Obszar miejski";"";"";"2011/03/22";"2011/03/22"
"33-333";"Projekt";"""Ostróda 2012"" kreacja i promocja nowej marki regionu";"RPWM.01.03.00-28-012/10-02";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"2,120,095.01";"2,118,084.01";"1,498,544.42";"1,498,544.42";"Gmina Miejska Ostróda";"7412090654";"14-100";"Ostróda";"Warmińsko-mazurskie";"Powiat iławski / Powiat ostródzki";"08 Inne inwestycje w przedsiębiorstwa";"wspólnota samorządowa - gmina";"01 Obszar miejski";"";"";"2011/05/24";"2011/05/24"
